,Temperature / °C,Normalised Mass / -,Normalised Mass Loss Rate / 1/s
2213,184.20274941970317,0.3181115814297275,-2.647050384340724e-07
2214,184.27476354539075,0.3181415499625272,-1.862609983383905e-07
2215,184.3467776710783,0.3186358175534177,1.0346881458731844e-06
2216,184.4187917967659,0.3192679501123141,-7.394832816927553e-08
2217,184.4908059224535,0.3198443474855993,-2.243785614736202e-06
2218,184.56282004814108,0.3202414370278346,-2.0643359778952565e-06
2219,184.63483417382864,0.3204487798814276,-1.7661605547261903e-06
2220,184.70684829951625,0.3202168591122542,8.075073239516262e-07
2221,184.77886242520384,0.3199025033367149,3.3018796869566685e-06
2222,184.85087655089143,0.3183360026339132,3.4684761661636515e-06
2223,184.92289067657904,0.3183653897104459,2.5598643257374183e-06
2224,184.9949048022666,0.3187588742154862,2.344504683139805e-06
2225,185.0669189279542,0.319589054484989,2.4246604540101912e-06
2226,185.13893305364175,0.3186182140024814,1.858687272352404e-06
2227,185.21094717932937,0.3182170695272182,2.096854457429718e-06
2228,185.28296130501693,0.3184019292485212,3.807784992398561e-06
2229,185.3549754307045,0.3186500433648447,6.372484868610394e-06
2230,185.42698955639213,0.3191547269353829,8.483746633457134e-06
2231,185.4990036820797,0.3173375580286974,1.0008805860941725e-05
2232,185.5710178077673,0.3170634417290265,7.407456046767523e-06
2233,185.6430319334549,0.3171723133386969,3.9229932383650905e-06
2234,185.71504605914248,0.3175776766868971,3.558383637207807e-06
2235,185.78706018483007,0.3181098475146694,3.3539228556201367e-06
2236,185.85907431051768,0.318030595358279,-5.450993300571929e-07
2237,185.93108843620524,0.31830349046619,-4.4995845580677205e-06
2238,186.00310256189283,0.31867474583261,-3.538068668691927e-06
2239,186.0751166875804,0.3189745248435822,-1.997217945134665e-06
2240,186.147130813268,0.3191702855812569,-1.0592198677130248e-06
2241,186.2191449389556,0.3193603698236498,1.992918008530277e-07
2242,186.2911590646432,0.3197728643939512,1.2442920692137852e-06
2243,186.3631731903308,0.3195822435319845,2.616109485764207e-06
2244,186.4351873160184,0.3195035309139243,8.264156972105764e-07
2245,186.50720144170597,0.3194618887632997,4.046520779841788e-06
2246,186.57921556739356,0.3194523439256396,1.0531028801727313e-05
2247,186.65122969308112,0.3194523439256396,1.2017907843888142e-05
2248,186.7232438187687,0.3194523439256396,1.4790565782358578e-05
2249,186.7952579444563,0.3194470421982525,1.6800568817251495e-05
2250,186.86727207014388,0.3194144194460828,1.7253597423097482e-05
2251,186.93928619583147,0.3192580081978448,1.7202809166137993e-05
2252,187.01130032151903,0.3191292148071485,1.8792878125678565e-05
2253,187.08331444720665,0.3189240000786594,1.7194330948356354e-05
2254,187.15532857289423,0.3186710597058103,1.1254291726034776e-05
2255,187.22734269858185,0.3184649564088263,6.980605669444751e-06
2256,187.2993568242694,0.3183227195185099,7.099922596625923e-06
2257,187.371370949957,0.3182283977252013,1.058058704201339e-05
2258,187.44338507564456,0.3180634964161677,1.3754085883880376e-05
2259,187.51539920133217,0.3178706280313679,1.2693542046365463e-05
2260,187.58741332701976,0.3179606666452393,-4.868874937186494e-06
2261,187.65942745270732,0.3185196297041465,1.2836610766864388e-06
2262,187.7314415783949,0.3190202413136488,3.201866748615798e-05
2263,187.80345570408247,0.3183878280776075,4.01095036253076e-05
2264,187.8754698297701,0.3179814432579357,3.110733203201572e-05
2265,187.9474839554577,0.3179758882808639,1.566797774748032e-05
2266,188.0194980811453,0.318138247569225,4.976172588052653e-06
2267,188.09151220683287,0.3195363028219486,-7.163635872263354e-07
2268,188.1635263325205,0.3200208994210818,-4.203254744545895e-06
2269,188.23554045820805,0.319414285105342,-4.973131238726587e-06
2270,188.30755458389564,0.3184297921339598,-5.429926665298354e-06
2271,188.3795687095832,0.3217009467974773,-6.496519345445111e-06
2272,188.4515828352708,0.3219634300276571,-5.873268384381059e-06
2273,188.5235969609584,0.3216292556413865,-4.418729623809056e-06
2274,188.595611086646,0.3214673673101962,-4.954480212836058e-06
2275,188.6676252123336,0.3213537424517134,-6.05958026101922e-06
2276,188.7396393380212,0.3211076800733204,-8.196911033218123e-06
2277,188.81165346370875,0.3209850103087493,-1.3020498595477406e-05
2278,188.88366758939637,0.3209874746470184,-1.8815731144811e-05
2279,188.95568171508395,0.3209594769329045,-2.3879632286765503e-05
2280,189.02769584077151,0.3208075633452152,-2.732076409054307e-05
2281,189.0997099664591,0.3205031628834494,-2.5815938255962096e-05
2282,189.1717240921467,0.3203108995519132,-2.085308121940424e-05
2283,189.24373821783428,0.3201466977259114,-1.6741404374534465e-05
2284,189.31575234352184,0.3199962691721144,-1.988279434875759e-05
2285,189.38776646920945,0.3198891919192456,-2.341468981725073e-05
2286,189.45978059489704,0.3198178784963528,-2.122868955217348e-05
2287,189.53179472058463,0.3196355422911471,-2.2909368787656924e-05
2288,189.60380884627224,0.3194479215425411,-2.788128053059092e-05
2289,189.6758229719598,0.3193165534831378,-2.3627027684364647e-05
2290,189.7478370976474,0.3192382305149708,-1.610326499962804e-05
2291,189.81985122333495,0.3191773984020031,-1.4306294941795786e-05
2292,189.89186534902257,0.3191252900534635,-1.2645511147615989e-05
2293,189.96387947471013,0.3190569216119419,-1.083830049760422e-05
2294,190.0358936003977,0.3190352091016266,-8.378111537672294e-06
2295,190.10790772608533,0.3190966604921577,-7.053200884964197e-06
2296,190.1799218517729,0.3191846039674674,-6.366349084972237e-06
2297,190.2519359774605,0.319139508145333,-4.039838297695562e-06
2298,190.3239501031481,0.3186503289962169,-1.8672821799009169e-06
2299,190.39596422883568,0.3194074612937265,-1.0229253370550418e-06
2300,190.46797835452327,0.3215129526888723,-9.012373580396828e-07
2301,190.53999248021088,0.3220188775734002,-4.3061771053700346e-07
2302,190.61200660589844,0.3215690217278808,1.3223602434121456e-06
2303,190.68402073158603,0.3209327563204779,3.1755798993772792e-06
2304,190.7560348572736,0.3198528954101871,3.576376383326066e-06
2305,190.8280489829612,0.3174585514471487,2.6520324497977056e-06
2306,190.9000631086488,0.3166125677118471,1.93532133809706e-06
2307,190.9720772343364,0.3173664408499844,2.7500155722791017e-06
2308,191.044091360024,0.3175851892581355,3.6865596338113407e-06
2309,191.1161054857116,0.3177700617782278,3.0978415499407653e-06
2310,191.18811961139917,0.3176574076356598,1.204289481702055e-06
2311,191.26013373708676,0.3176853226254951,-3.2065798157057903e-06
2312,191.33214786277432,0.3180022586208249,-8.291698454388026e-06
2313,191.4041619884619,0.3178082432929176,-7.654074715788849e-06
2314,191.4761761141495,0.3177450589514541,-5.46857995490649e-06
2315,191.54819023983708,0.3180041322322439,-5.840019504705617e-06
2316,191.62020436552467,0.3188085801701066,-4.778321770850146e-06
2317,191.69221849121223,0.3185998353314519,-2.170065327242483e-06
2318,191.76423261689985,0.3183694950543111,-2.0574249307597622e-08
2319,191.83624674258743,0.318321448567655,4.486220371649813e-07
2320,191.90826086827505,0.3183757646942455,2.4267128774079552e-06
2321,191.9802749939626,0.3182789863397495,-5.7313450465653325e-06
2322,192.0522891196502,0.3181261819567159,-1.675675194419363e-05
2323,192.12430324533776,0.3181111848584673,-1.6588806395769212e-05
